id,Name,Artifact Type,Jama ID,Jama URL,HSD ID,HSD URL,Affected Component
274286,LCE SDK Chaining:  Compression and CRC32-C,ND SW Requirement,"=""22011671170""",https://hsdes.intel.com/resource/22011671170,"","",Unassigned
274285,LCE SDK History buffer sizes,ND SW Requirement,"=""22011671168""",https://hsdes.intel.com/resource/22011671168,"","",Unassigned
274284,LCE SDK Compression Algorithm: Snappy,ND SW Requirement,"=""22011671167""",https://hsdes.intel.com/resource/22011671167,"","",Unassigned
274283,LCE SDK Compression Algorithm: zStandard,ND SW Requirement,"=""22011671165""",https://hsdes.intel.com/resource/22011671165,"","",Unassigned
274282,LCE SDK Initialization vector generation,ND SW Requirement,"=""22011671164""",https://hsdes.intel.com/resource/22011671164,"","",Unassigned
274281,LCE SDK Encrypt then Verify,ND SW Requirement,"=""22011671161""",https://hsdes.intel.com/resource/22011671161,"","",Unassigned
274280,LCE SDK Chaining:  Crypto and CRC32-C,ND SW Requirement,"=""22011671159""",https://hsdes.intel.com/resource/22011671159,"","",Unassigned
274279,LCE SDK Chaining: Crypto Algorithm combinations,ND SW Requirement,"=""22011671157""",https://hsdes.intel.com/resource/22011671157,"","",Unassigned
274278,LCE SDK Hash algorithm: SHA3 family,ND SW Requirement,"=""22011671155""",https://hsdes.intel.com/resource/22011671155,"","",Unassigned
274277,LCE SDK Hash algorithm: SHA2 family,ND SW Requirement,"=""22011671154""",https://hsdes.intel.com/resource/22011671154,"","",Unassigned
274276,LCE SDK Hash algorithm: SHA1,ND SW Requirement,"=""22011671209""",https://hsdes.intel.com/resource/22011671209,"","",Unassigned
274275,LCE SDK Cipher algorithm: AES-XTS,ND SW Requirement,"=""22011671207""",https://hsdes.intel.com/resource/22011671207,"","",Unassigned
274274,LCE SDK Cipher allgorithm: AES-CTR,ND SW Requirement,"=""22011671203""",https://hsdes.intel.com/resource/22011671203,"","",Unassigned
274273,LCE SDK AEAD algorithms: AES-GCM,ND SW Requirement,"=""22011671201""",https://hsdes.intel.com/resource/22011671201,"","",Unassigned
274272,LCE SDK ACC cross-compile,ND SW Requirement,"=""22011671199""",https://hsdes.intel.com/resource/22011671199,"","",Unassigned
274269,LCE SDK QAT compression user space library,ND SW Requirement,"=""22011671171""",https://hsdes.intel.com/resource/22011671171,"","",Unassigned
274268,LCE SDK QAT cryptographic user space library,ND SW Requirement,"=""22011671152""",https://hsdes.intel.com/resource/22011671152,"","",Unassigned
274267,LCE CPF cross-compile,ND SW Requirement,"=""22011671136""",https://hsdes.intel.com/resource/22011671136,"","",Unassigned
274266,LCE APF/CPF kernel frameworks,ND SW Requirement,"=""22011671132""",https://hsdes.intel.com/resource/22011671132,"","",Unassigned
274265,LCE # APFs,ND SW Requirement,"=""22011671130""",https://hsdes.intel.com/resource/22011671130,"","",Unassigned
274263,LCE VF user space mapping,ND SW Requirement,"=""22011671127""",https://hsdes.intel.com/resource/22011671127,"","",Unassigned
274262,LCE CPF PF configuration,ND SW Requirement,"=""22011671126""",https://hsdes.intel.com/resource/22011671126,"","",Unassigned
274261,LCE CPF VF configuration,ND SW Requirement,"=""22011671124""",https://hsdes.intel.com/resource/22011671124,"","",Unassigned
274260,LCE APF VF discovery,ND SW Requirement,"=""22011671121""",https://hsdes.intel.com/resource/22011671121,"","",Unassigned
274259,LCE SR-IOV,ND SW Requirement,"=""22011671151""",https://hsdes.intel.com/resource/22011671151,"","",Unassigned
274258,LCE CPF Capability discovery,ND SW Requirement,"=""22011671147""",https://hsdes.intel.com/resource/22011671147,"","",Unassigned
274257,LCE PCIe AER errors,ND SW Requirement,"=""22011671146""",https://hsdes.intel.com/resource/22011671146,"","",Unassigned
274256,LCE Interrupts,ND SW Requirement,"=""22011671144""",https://hsdes.intel.com/resource/22011671144,"","",Unassigned
274255,LCE Telemetry,ND SW Requirement,"=""22011671143""",https://hsdes.intel.com/resource/22011671143,"","",Unassigned
274254,LCE User space access via mdev framework,ND SW Requirement,"=""22011671140""",https://hsdes.intel.com/resource/22011671140,"","",Unassigned
274252,LCE Linux kernel driver,ND SW Requirement,"=""22011671137""",https://hsdes.intel.com/resource/22011671137,"","",Unassigned
274251,LCE Linux kernel driver compatibility with ACC version,ND SW Requirement,"=""22011671117""",https://hsdes.intel.com/resource/22011671117,"","",Unassigned
274247,[Superseded by SW DCR 3399] MEV SRS: VF XDP Zero copy,ND SW Requirement,"=""22011671086""",https://hsdes.intel.com/resource/22011671086,"","",Unassigned
274246,[Superseded by SW DCR 3399] MEV SRS: VF XDP native kernel feature,ND SW Requirement,"=""22011671085""",https://hsdes.intel.com/resource/22011671085,"","",Unassigned
274245,[Superseded by SW DCR 3399] MEV SRS: VF GRO (IPv4 /   IPv6) - SW only,ND SW Requirement,"=""22011671083""",https://hsdes.intel.com/resource/22011671083,"","",Unassigned
274243,[Superseded by SW DCR 3399] MEV SRS: VF Header split,ND SW Requirement,"=""22011671078""",https://hsdes.intel.com/resource/22011671078,"","",Unassigned
274242,[Superseded by SW DCR 3399] MEV SRS:  VF Rx: Generic Checksum offloads,ND SW Requirement,"=""22011671108""",https://hsdes.intel.com/resource/22011671108,"","",Unassigned
274241,[Superseded by SW DCR 3399] MEV SRS: VF UDP GSO,ND SW Requirement,"=""22011671105""",https://hsdes.intel.com/resource/22011671105,"","",Unassigned
274238,MEV SRS:  Link configuration,ND SW Requirement,"=""22011671045""",https://hsdes.intel.com/resource/22011671045,"","",Unassigned
274237,MEV SRS: AFP IMC timeout user-experience,ND SW Requirement,"=""22011671042""",https://hsdes.intel.com/resource/22011671042,"","",Unassigned
274236,MEV SRS:  Stats per NIC in counter_tool,ND SW Requirement,"=""22011671040""",https://hsdes.intel.com/resource/22011671040,"","",Unassigned
274235,MEV SRS: APF Ethtool stats per Queue,ND SW Requirement,"=""22011671036""",https://hsdes.intel.com/resource/22011671036,"","",Unassigned
274234,LAD-LADSWReq-17063 MEV SRS: RSS / XPS,ND SW Requirement,"=""22051752""",https://jama4.intel.com/perspective.req#/items/22051752?projectId=57,"","",Unassigned
274233,MEV SRS: Rx: Generic Checksum offloads,ND SW Requirement,"=""14012923459""",https://hsdes.intel.com/resource/14012923459,"","",Unassigned
274232,MEV SRS: APF Netdev stats per VSI,ND SW Requirement,"=""22011671021""",https://hsdes.intel.com/resource/22011671021,"","",Unassigned
274230,MEV SRS: XDP Zero copy,ND SW Requirement,"=""14012923474""",https://hsdes.intel.com/resource/14012923474,"","",Unassigned
274229,MEV SRS: XDP native kernel feature,ND SW Requirement,"=""14012923472""",https://hsdes.intel.com/resource/14012923472,"","",Unassigned
274228,[Superseded by DCR 3434] MEV SRS: Jumbo Frames,ND SW Requirement,"=""14012923471""",https://hsdes.intel.com/resource/14012923471,"","",Unassigned
274227,MEV SRS: Header split,ND SW Requirement,"=""14012923464""",https://hsdes.intel.com/resource/14012923464,"","",Unassigned
274226,MEV SRS: Tx USO,ND SW Requirement,"=""14012923463""",https://hsdes.intel.com/resource/14012923463,"","",Unassigned
274224,MEV SRS: TSO (IPv4 / IPv6),ND SW Requirement,"=""22011671016""",https://hsdes.intel.com/resource/22011671016,"","",Unassigned
274223,MEV SRS: NAPI,ND SW Requirement,"=""22011671008""",https://hsdes.intel.com/resource/22011671008,"","",Unassigned
274221,MEV SRS: Rx HW GRO,ND SW Requirement,"=""14012923486""",https://hsdes.intel.com/resource/14012923486,"","",Unassigned
274220,MEV SRS: Rx SW GRO,ND SW Requirement,"=""14012923484""",https://hsdes.intel.com/resource/14012923484,"","",Unassigned
274219,[Superseded by DCR 3434] MEV SRS:  Interrupt Moderation - ITR,ND SW Requirement,"=""14012923482""",https://hsdes.intel.com/resource/14012923482,"","",Unassigned
274217,MEV SRS: Standard Network connectivity (netdev) into the host,ND SW Requirement,"=""14012923457""",https://hsdes.intel.com/resource/14012923457,"","",Unassigned
274216,MEV SRS: Intel's Inter Driver Communication (IDC) API,ND SW Requirement,"=""14012923456""",https://hsdes.intel.com/resource/14012923456,"","",Unassigned
274215,MEV SRS:  Tx out-of-order-completions,ND SW Requirement,"=""14012923453""",https://hsdes.intel.com/resource/14012923453,"","",Unassigned
274207,LAD-LADSWReq-17100 [Rejected] MEV SRS: HW LAG - SRS: HW LAG - Ethtool enablement   of HW LAG Tx hash configuration,ND SW Requirement,"=""22051799""",https://jama4.intel.com/perspective.req#/items/22051799?projectId=57,"","",Unassigned
274202,"LAD-LADSWReq-17096 [Rejected] MEV SRS: Infrastructure Crypto, HW Terminated IPsec",ND SW Requirement,"=""22051794""",https://jama4.intel.com/perspective.req#/items/22051794?projectId=57,"","",Unassigned
274201,"LAD-LADSWReq-17095 [Rejected] MEV SRS: Infrastructure Crypto, SW Terminated IPsec",ND SW Requirement,"=""22051792""",https://jama4.intel.com/perspective.req#/items/22051792?projectId=57,"","",Unassigned
274198,[Duplicate] MEV SRS: SW GRO (IPv4 /   IPv6),ND SW Requirement,"=""14012923384""",https://hsdes.intel.com/resource/14012923384,"","",Unassigned
274197,MEV SRS: Byte Queue Limits (BQL),ND SW Requirement,"=""22011671062""",https://hsdes.intel.com/resource/22011671062,"","",Unassigned
274195,MEV SRS: Link speed reporting,ND SW Requirement,"=""22011671057""",https://hsdes.intel.com/resource/22011671057,"","",Unassigned
274192,MEV SRS: SR-IOV,ND SW Requirement,"=""22011671055""",https://hsdes.intel.com/resource/22011671055,"","",Unassigned
274191,MEV SRS: Outer TCP / UDP / IP / SCTP checksum offload,ND SW Requirement,"=""22011671053""",https://hsdes.intel.com/resource/22011671053,"","",Unassigned
274190,MEV SRS: APF compatibility,ND SW Requirement,"=""22011671051""",https://hsdes.intel.com/resource/22011671051,"","",Unassigned
274163,LAD-LADSWReq-17402 MEV SRS: Ubuntu,ND SW Requirement,"=""22482472""",https://jama4.intel.com/perspective.req#/items/22482472?projectId=57,"","",Unassigned
274162,LAD-LADSWReq-17056 MEV SRS: Out-of-tree kernel and distribution support,ND SW Requirement,"=""22051744""",https://jama4.intel.com/perspective.req#/items/22051744?projectId=57,"","",Unassigned
274161,MEV SRS:  Linux LAN PF/VF drivers upstream,ND SW Requirement,"=""14012923365""",https://hsdes.intel.com/resource/14012923365,"","",Unassigned
236666,PCIe virtual channels,ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/HIF-26?projectId=57,"","",Unassigned
236665,Capabilities,ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/HIF-25?projectId=57,"","",Unassigned
236662,MSI-X Vectors,ND SW Requirement,"=""22011671432""",https://hsdes.intel.com/resource/22011671432,"","",Unassigned
236661,MSI interrupts,ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/HIF-21?projectId=57,"","",Unassigned
236660,ACC Functions,ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/HIF-20?projectId=57,"","",Unassigned
236659,VFs,ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/HIF-19?projectId=57,"","",Unassigned
236656,IMC PFs,ND SW Requirement,"=""22011671421""",https://hsdes.intel.com/resource/22011671421,"","",Unassigned
236655,Ares host PFs,ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/HIF-15?projectId=57,"","",Unassigned
236654,External host PFs,ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/HIF-14?projectId=57,"","",Unassigned
236647,End-point ports,ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/HIF-7?projectId=57,"","",Unassigned
236641,PCIe 4.0 x16,ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/HIF-1?projectId=57,"","",Unassigned
236635,"LAN, NVMe, RDMA with ENI (FW)",ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/PWR-10?projectId=57,"","",Unassigned
236634,"LAN, NVMe, RDMA with ENI (HW)",ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/PWR-9?projectId=57,"","",Unassigned
236632,Firmware RDMA ENI,ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/PWR-7?projectId=57,"","",Unassigned
236631,NVMe only ENI,ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/PWR-6?projectId=57,"","",Unassigned
236630,"RDMA only, 0% cache hit, ENI",ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/PWR-5?projectId=57,"","",Unassigned
236629,"RDMA only, 100% cache hit, ENI",ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/PWR-4?projectId=57,"","",Unassigned
236628,"LAN only ENI, 200Gbps full duplex, 200 mpps full duplex",ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/PWR-3?projectId=57,"","",Unassigned
236622,Platform support,ND SW Requirement,"=""100""",https://jama4.intel.com/perspective.req#/items/PLT-1?projectId=57,"","",Unassigned

METADATA
Exported Artifact IDs=377246|377245|377244|377243|377242|377241|377240|377239|377238|377237|377236|377235|377234|377233|377232|377231|377230|377229|377228|377227|377226|377225|377224|377223|377222|377221|377220|377219|377218|377217|377216|377215|377214|377213|377212|377211|377210|377209|377208|377207|377206|377205|377204|377203|377202|377201|377200|377199|377198|377197|377196|377195|377194|377193|377192|377191|377190|377189|377188|377187|377186|377185|377184|377183|377182|377181|377180|377179|377178|377177|377176|377175|377174|377173|377172|377171|377170|377169|377168|377167|377166|377165|377164|377163|377162|377161|377160|377159|377158|377157|377156|377155|377154|377153|377152|377151|377150|377149|377148|377147|377146|377145|377144|377143|377142|377141|377140|377139|377138|377137|377136|377135|377134|377133|377132|377131|377130|377129|377128|377127|377126|377125|377124|377123|370809|370808|370807|370806|370805|370804|370803|370802|370801|370800|370799|370798|370797|370796|364572|364571|364570|364569|364568|364567|364566|350712|350711|350710|350709|350708|350707|350706|350705|350704|350703|350702|343152|339767|339766|336442|334637|334636|334635|334634|334633|330713|330712|330711|330710|330709|330708|330707|330706|330705|330704|330703|330702|330701|330700|330699|330698|330697|330696|330695|330694|330693|330692|330691|330690|330689|330688|330687|330686|330685|330684|330683|330682|330681|330680|330679|330678|330677|330676|330675|330674|330673|330672|330671|330670|330669|330668|330667|330666|330665|330664|330663|330662|330661|330660|330659|330658|330657|330656|330655|325829|325806|325805|325804|325803|325802|325801|325800|325799|325798|325797|325796|325795|325794|325793|325792|325791|325790|325789|325788|325787|325786|325785|325784|325783|325782|325781|325780|325779|325778|325777|325776|325775|325774|325773|325772|325771|325770|325769|325768|325767|325766|325765|325764|325763|325762|325761|325760|325759|325758|325757|325756|325755|325754|325753|325752|325751|325750|325749|325748|325747|325746|325745|325744|325743|325742|325741|325740|325739|325738|325737|325736|325735|325734|325733|325732|325731|325730|325729|325728|325727|325726|325725|325724|325723|325721|325720|325719|325718|325717|325716|325715|278420|278419|278418|278417|278416|278415|278414|278412|274721|274649|274645|274644|274642|274641|274640|274620|274618|274617|274608|274600|274593|274592|274591|274590|274585|274584|274579|274578|274575|274572|274570|274569|274566|274558|274556|274550|274548|274546|274536|274535|274532|274531|274530|274529|274528|274527|274526|274525|274524|274523|274522|274521|274520|274519|274518|274517|274516|274515|274514|274513|274512|274511|274510|274509|274508|274507|274506|274505|274504|274503|274502|274501|274500|274499|274498|274497|274496|274495|274494|274493|274492|274491|274490|274489|274488|274487|274486|274485|274484|274483|274482|274481|274480|274479|274478|274477|274476|274475|274474|274473|274472|274471|274470|274469|274468|274467|274466|274465|274464|274463|274462|274461|274460|274459|274458|274457|274456|274455|274454|274453|274452|274451|274450|274449|274448|274447|274446|274445|274444|274443|274442|274441|274440|274439|274438|274437|274436|274435|274434|274433|274432|274431|274430|274429|274428|274427|274426|274425|274424|274423|274422|274421|274420|274419|274418|274417|274416|274415|274414|274413|274412|274411|274410|274409|274408|274407|274406|274405|274404|274403|274402|274401|274400|274399|274398|274397|274396|274395|274394|274393|274392|274391|274390|274389|274388|274387|274386|274385|274384|274383|274382|274381|274380|274379|274378|274377|274376|274375|274374|274373|274372|274371|274370|274369|274368|274367|274366|274365|274364|274363|274362|274361|274360|274359|274358|274357|274356|274355|274354|274353|274352|274351|274350|274349|274348|274347|274346|274345|274344|274343|274342|274341|274340|274339|274338|274337|274336|274335|274334|274333|274331|274330|274328|274327|274325|274324|274323|274321|274319|274318|274317|274316|274315|274314|274313|274311|274309|274308|274307|274304|274302|274301|274300|274298|274297|274296|274295|274294|274292|274290|274287|274286|274285|274284|274283|274282|274281|274280|274279|274278|274277|274276|274275|274274|274273|274272|274269|274268|274267|274266|274265|274263|274262|274261|274260|274259|274258|274257|274256|274255|274254|274252|274251|274247|274246|274245|274243|274242|274241|274238|274237|274236|274235|274234|274233|274232|274230|274229|274228|274227|274226|274224|274223|274221|274220|274219|274217|274216|274215|274207|274202|274201|274198|274197|274195|274192|274191|274190|274163|274162|274161|236666|236665|236662|236661|236660|236659|236656|236655|236654|236647|236641|236635|236634|236632|236631|236630|236629|236628|236622
Export Project Area=https://rtc.intel.com/dng0001001/rm-projects/_xFWosGlIEeif5eVtYJXW4w/components/_xKY5sGlIEeif5eVtYJXW4w
Export Configuration=https://rtc.intel.com/gc/configuration/604
Export Locale=en
